epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
563,41808.8,0.69421,0.46965,0.96148,0.853,0.88412,0.88633,0.72094,0.66999,0.50703,0.89698,0.000727,0.000727,0.000727
564,41883.2,0.68626,0.46666,0.95885,0.85276,0.88439,0.88614,0.72112,0.6699,0.5073,0.89696,0.0007105,0.0007105,0.0007105
565,41966.9,0.6916,0.46874,0.95907,0.85182,0.88508,0.88618,0.72108,0.66984,0.50729,0.89694,0.000694,0.000694,0.000694
566,42041.4,0.69196,0.4735,0.96152,0.8524,0.88444,0.88606,0.7209,0.66968,0.50761,0.89692,0.0006775,0.0006775,0.0006775
567,42116.4,0.6808,0.46654,0.95594,0.85074,0.88576,0.88601,0.72097,0.66952,0.5079,0.8969,0.000661,0.000661,0.000661
568,42191.1,0.70086,0.47289,0.95737,0.85071,0.88571,0.88576,0.72094,0.66959,0.5082,0.89687,0.0006445,0.0006445,0.0006445
569,42267,0.69247,0.47158,0.95815,0.84995,0.88572,0.88565,0.72092,0.66929,0.50817,0.89677,0.000628,0.000628,0.000628
570,42342.3,0.68681,0.46538,0.95966,0.84996,0.88585,0.88567,0.72113,0.66923,0.50833,0.8968,0.0006115,0.0006115,0.0006115
571,42416.7,0.69286,0.46916,0.95894,0.84952,0.88587,0.88569,0.72105,0.6691,0.50836,0.89672,0.000595,0.000595,0.000595
572,42491.4,0.68914,0.46717,0.96127,0.85001,0.88576,0.88558,0.72115,0.66894,0.50842,0.89667,0.0005785,0.0005785,0.0005785
573,42565.9,0.67837,0.4629,0.95518,0.84943,0.88534,0.88552,0.72084,0.66876,0.50859,0.89653,0.000562,0.000562,0.000562
574,42640.6,0.68886,0.46655,0.95781,0.84986,0.88515,0.88543,0.72097,0.66871,0.50852,0.89657,0.0005455,0.0005455,0.0005455
575,42714.9,0.68356,0.4631,0.956,0.84974,0.88506,0.88538,0.72104,0.66852,0.50882,0.89642,0.000529,0.000529,0.000529
576,42788.7,0.68317,0.46818,0.95782,0.84997,0.88495,0.88536,0.72104,0.66853,0.50871,0.89643,0.0005125,0.0005125,0.0005125
577,42863.2,0.68274,0.46597,0.95727,0.84974,0.88523,0.88536,0.72124,0.66845,0.50906,0.89637,0.000496,0.000496,0.000496
578,42937.9,0.68036,0.46492,0.9569,0.84967,0.88565,0.88523,0.72117,0.66834,0.50939,0.89635,0.0004795,0.0004795,0.0004795
579,43012,0.67557,0.46161,0.95308,0.84949,0.88559,0.88525,0.72118,0.6683,0.50946,0.89624,0.000463,0.000463,0.000463
580,43086.5,0.68611,0.46721,0.95605,0.84963,0.88572,0.88528,0.72097,0.66822,0.50944,0.8962,0.0004465,0.0004465,0.0004465
581,43162.8,0.67721,0.46431,0.95619,0.84976,0.88552,0.88523,0.72102,0.66813,0.50927,0.89615,0.00043,0.00043,0.00043
582,43236.3,0.6796,0.46041,0.95507,0.84952,0.88544,0.88503,0.72075,0.66796,0.5091,0.89609,0.0004135,0.0004135,0.0004135
583,43310.7,0.68067,0.46348,0.95807,0.8499,0.88529,0.88495,0.72094,0.66787,0.5093,0.8961,0.000397,0.000397,0.000397
584,43385,0.67917,0.46289,0.9565,0.85003,0.88507,0.88494,0.72053,0.66776,0.50938,0.89607,0.0003805,0.0003805,0.0003805
585,43459.6,0.67984,0.46285,0.95477,0.84973,0.88505,0.88484,0.72084,0.66777,0.50934,0.89604,0.000364,0.000364,0.000364
586,43534.3,0.67712,0.46196,0.95537,0.85,0.88511,0.88483,0.7207,0.66766,0.50972,0.89597,0.0003475,0.0003475,0.0003475
587,43608.5,0.67595,0.46095,0.95651,0.84982,0.88507,0.88483,0.72061,0.66754,0.50956,0.8959,0.000331,0.000331,0.000331
588,43683,0.67136,0.45744,0.95213,0.85,0.88575,0.8851,0.72089,0.66748,0.50945,0.89587,0.0003145,0.0003145,0.0003145
589,43758.6,0.669,0.45219,0.95261,0.84984,0.88525,0.88494,0.72073,0.66737,0.50963,0.89588,0.000298,0.000298,0.000298
590,43833.8,0.67539,0.45584,0.95377,0.84999,0.88519,0.88491,0.72058,0.66735,0.50953,0.89592,0.0002815,0.0002815,0.0002815
591,43920.3,0.59833,0.38284,0.89202,0.85043,0.88548,0.88489,0.72079,0.66721,0.50959,0.89585,0.000265,0.000265,0.000265
592,43992.2,0.59338,0.37754,0.89007,0.85032,0.88503,0.8847,0.72093,0.66696,0.50953,0.89576,0.0002485,0.0002485,0.0002485
593,44064.4,0.58676,0.37378,0.89061,0.85041,0.88469,0.88461,0.72108,0.66691,0.50951,0.89574,0.000232,0.000232,0.000232
594,44135.7,0.58312,0.37359,0.8871,0.8508,0.88465,0.88454,0.72096,0.66673,0.5094,0.8957,0.0002155,0.0002155,0.0002155
595,44207.6,0.5806,0.36952,0.88727,0.85643,0.87914,0.88445,0.72103,0.66658,0.50959,0.89563,0.000199,0.000199,0.000199
596,44278.8,0.58233,0.36718,0.88552,0.85527,0.88061,0.88432,0.72091,0.66632,0.50977,0.89554,0.0001825,0.0001825,0.0001825
597,44350,0.58099,0.37178,0.88821,0.85498,0.88052,0.88432,0.72111,0.66612,0.50988,0.89544,0.000166,0.000166,0.000166
598,44422.6,0.57807,0.36791,0.88744,0.85504,0.87956,0.88419,0.72084,0.66599,0.51016,0.89539,0.0001495,0.0001495,0.0001495
599,44493.9,0.57591,0.36742,0.88461,0.8537,0.88081,0.88423,0.72118,0.66587,0.51014,0.89535,0.000133,0.000133,0.000133
600,44565.7,0.58002,0.36823,0.8913,0.85353,0.88071,0.8842,0.72125,0.66582,0.51044,0.89536,0.0001165,0.0001165,0.0001165
